compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
325,164119,453,132.5,133.3,33.0,73.9,0.506,6.4,1.5,163,False,none,
326,164569,450,133.3,133.4,34.6,72.9,0.465,6.32,0.3,165,False,none,
327,165006,437,137.3,132.6,32.4,72.2,0.512,6.9,0.6,163,False,none,
328,165440,434,138.2,134.3,34.3,70.0,0.517,7.1,3.3,151,False,none,
329,165891,451,133.0,134.8,35.2,69.2,0.51,6.89,0.8,155,False,none,
330,166341,450,133.3,135.0,39.1,72.5,0.496,7.55,1.4,158,False,none,
331,166767,426,140.8,136.5,31.9,69.4,0.456,6.87,4.4,157,False,none,
332,167245,478,125.5,134.0,34.4,72.3,0.492,5.73,0.3,165,False,slower,2.0
333,167707,462,129.9,132.3,35.4,71.5,0.538,6.44,2.0,159,False,none,
334,168167,460,130.4,131.8,34.3,73.3,0.517,6.01,3.6,161,False,none,
335,168614,447,134.2,132.0,35.5,70.6,0.547,7.24,1.1,158,False,none,
336,169080,466,128.8,129.7,36.0,67.4,0.495,6.89,3.5,156,False,none,
337,169550,470,127.7,130.2,35.6,67.7,0.491,6.42,1.9,153,False,none,
338,169988,438,137.0,131.5,30.5,69.1,0.446,6.2,3.5,158,False,none,
339,170454,466,128.8,131.2,35.5,72.3,0.519,6.11,1.5,155,False,none,
340,170875,421,142.5,132.7,32.3,69.8,0.51,7.42,0.4,160,False,none,
341,171334,459,130.7,133.1,34.0,69.9,0.508,6.39,1.5,157,False,none,
342,171799,465,129.0,133.4,33.8,68.3,0.51,5.76,3.2,162,False,none,
343,172229,430,139.5,133.9,32.8,68.3,0.499,7.28,2.1,157,False,none,
344,172664,435,137.9,135.7,35.4,70.6,0.491,7.6,0.2,156,False,slower,2.0
345,173101,437,137.3,134.8,32.7,69.6,0.477,6.96,5.6,157,False,none,
346,173534,433,138.6,136.4,32.9,68.0,0.446,6.96,4.8,160,False,none,
347,173981,447,134.2,137.5,32.4,65.9,0.475,6.78,0.8,162,False,none,
348,174411,430,139.5,137.5,34.6,69.3,0.49,7.29,1.4,153,False,none,
349,174845,434,138.2,137.6,33.7,67.7,0.488,6.96,2.9,152,False,none,
350,175286,441,136.1,137.3,33.3,68.7,0.516,6.69,0.9,160,False,none,
351,175726,440,136.4,136.9,31.1,72.9,0.519,6.42,3.2,163,False,none,
352,176176,450,133.3,136.7,31.2,69.1,0.454,5.85,2.2,159,False,none,
353,176628,452,132.7,135.3,31.3,67.0,0.513,6.13,0.5,160,False,none,
354,177057,429,139.9,135.6,29.9,70.2,0.496,6.54,3.3,168,False,none,
355,177519,462,129.9,134.3,30.4,67.9,0.505,5.66,1.1,157,False,none,
356,177951,432,138.9,134.8,33.3,68.3,0.495,7.72,1.4,158,False,slower,2.0
357,178411,460,130.4,134.2,32.1,69.0,0.506,5.94,0.6,158,False,none,
358,178861,450,133.3,134.3,32.6,65.8,0.532,6.18,0.8,158,False,none,
359,179310,449,133.6,133.2,33.5,67.5,0.493,6.53,0.8,164,False,none,
360,179730,420,142.9,135.7,31.5,68.6,0.544,7.5,1.2,165,False,none,
