compression_idx,timestamp_ms,interval_ms,instantaneous_rate_bpm,rolling_rate_bpm,estimated_depth_mm,recoil_pct,duty_cycle,peak_accel_mps2,wrist_angle_deg,rescuer_hr_bpm,is_quality_good,instruction,instruction_priority
326,175408,561,107.0,109.0,57.0,95.3,0.477,7.27,3.4,99,True,none,
327,175945,537,111.7,109.8,56.5,97.3,0.476,7.41,1.9,100,True,none,
328,176475,530,113.2,109.9,57.8,97.8,0.499,8.07,1.6,99,True,none,
329,177032,557,107.7,110.0,57.2,97.1,0.523,7.05,4.3,97,True,none,
330,177578,546,109.9,109.8,56.2,98.1,0.508,7.45,3.6,102,True,none,
331,178122,544,110.3,110.5,56.8,97.2,0.47,7.5,1.1,99,True,none,
332,178676,554,108.3,109.8,57.1,98.4,0.503,8.49,1.4,98,True,none,
333,179217,541,110.9,109.4,56.4,98.8,0.496,7.97,4.3,100,True,none,
334,179781,564,106.4,109.1,57.5,97.1,0.467,7.24,1.0,100,True,none,
335,180373,592,101.4,107.3,58.0,97.9,0.496,7.2,0.1,98,True,none,
336,180931,558,107.5,106.8,55.3,98.5,0.431,7.39,2.1,101,True,none,
337,181504,573,104.7,106.1,55.4,97.6,0.478,6.41,5.2,99,True,none,
338,182032,528,113.6,106.6,58.1,99.6,0.496,8.44,4.4,99,True,none,
339,182598,566,106.0,106.5,54.3,97.7,0.482,6.76,2.3,100,True,none,
340,183195,597,100.5,106.3,57.8,99.6,0.444,6.52,7.0,99,True,none,
341,183767,572,104.9,105.8,57.2,98.1,0.538,7.34,3.2,96,True,none,
342,184317,550,109.1,106.6,57.0,99.7,0.474,7.88,0.4,98,True,none,
343,184898,581,103.3,104.7,57.8,96.8,0.523,6.34,2.1,102,True,none,
344,185413,515,116.5,106.6,58.1,97.9,0.44,8.89,2.9,98,True,none,
345,185998,585,102.6,107.0,57.5,98.2,0.57,6.76,3.7,97,True,none,
346,186570,572,104.9,107.0,58.9,96.6,0.484,7.16,0.2,103,True,none,
347,187116,546,109.9,107.2,56.0,98.4,0.508,7.11,2.1,101,True,none,
348,187684,568,105.6,107.7,56.7,96.4,0.494,6.77,3.1,100,True,none,
349,188245,561,107.0,105.9,58.2,99.8,0.497,7.13,0.1,100,True,none,
350,188797,552,108.7,107.2,56.0,99.0,0.518,7.27,3.8,101,True,none,
351,189356,559,107.3,107.7,58.5,97.6,0.517,7.61,0.8,98,True,none,
352,189898,542,110.7,107.8,56.3,96.3,0.482,7.76,3.6,97,True,none,
353,190483,585,102.6,107.2,58.2,98.7,0.527,6.86,1.7,96,True,none,
354,191025,542,110.7,107.9,56.6,99.2,0.535,7.21,5.1,100,True,none,
355,191586,561,107.0,107.6,56.1,98.3,0.522,6.63,3.5,100,True,none,
356,192174,588,102.0,106.5,56.7,96.3,0.503,6.73,1.1,99,True,none,
357,192754,580,103.4,105.0,57.7,97.2,0.477,6.57,5.6,98,True,none,
358,193338,584,102.7,105.1,58.0,97.7,0.56,7.04,2.4,100,True,none,
359,193915,577,104.0,103.8,57.1,97.9,0.475,6.94,1.8,101,True,none,
360,194438,523,114.7,105.2,56.7,97.0,0.513,7.95,2.3,98,True,none,
361,194987,549,109.3,106.6,58.0,98.9,0.506,8.01,0.6,99,True,none,
362,195541,554,108.3,107.6,56.4,98.7,0.554,6.94,1.7,100,True,none,
363,196089,548,109.5,109.1,57.0,99.4,0.506,8.05,3.2,99,True,none,
364,196643,554,108.3,110.0,56.8,98.3,0.46,7.09,1.3,102,True,none,
365,197211,568,105.6,108.2,58.0,99.0,0.499,7.18,0.3,99,True,none,
366,197776,565,106.2,107.6,57.4,99.0,0.543,7.37,2.2,100,True,none,
367,198299,523,114.7,108.8,56.6,98.6,0.504,7.59,0.6,100,True,none,
368,198871,572,104.9,107.8,56.9,96.0,0.474,6.91,4.5,101,True,none,
369,199445,574,104.5,107.1,56.1,99.0,0.481,6.81,0.5,102,True,none,
370,200011,566,106.0,107.1,54.1,97.4,0.456,6.37,0.6,98,True,none,
371,200571,560,107.1,107.3,58.4,97.5,0.483,7.59,0.4,100,True,none,
372,201122,551,108.9,106.3,55.9,95.6,0.543,6.56,2.6,98,True,none,
373,201699,577,104.0,106.1,58.2,96.4,0.508,6.88,4.1,104,True,none,
374,202210,511,117.4,108.5,55.9,98.7,0.487,8.03,0.2,103,True,none,
375,202763,553,108.5,109.0,56.6,98.6,0.478,7.31,2.3,99,True,none,
376,203312,549,109.3,109.4,57.5,98.3,0.525,7.63,8.4,99,True,none,
377,203852,540,111.1,109.9,56.3,97.9,0.524,7.4,0.9,98,True,none,
378,204452,600,100.0,109.0,58.2,98.7,0.506,6.41,1.5,102,True,none,
379,204995,543,110.5,107.7,56.7,99.2,0.522,7.3,2.2,99,True,none,
380,205516,521,115.2,109.0,57.6,98.2,0.509,8.57,3.6,102,True,none,
381,206067,551,108.9,108.9,57.2,98.5,0.437,8.04,2.8,99,True,none,
382,206606,539,111.3,108.9,58.9,95.8,0.51,8.04,2.4,101,True,none,
383,207160,554,108.3,110.8,55.2,99.4,0.468,7.52,1.0,101,True,none,
384,207742,582,103.1,109.2,57.8,97.4,0.565,7.07,6.1,95,True,none,
385,208308,566,106.0,107.4,57.2,98.4,0.493,7.09,1.3,101,True,none,
386,208869,561,107.0,107.1,55.2,98.3,0.518,7.18,0.9,100,True,none,
387,209418,549,109.3,106.7,57.4,96.7,0.468,7.35,0.5,103,True,none,
388,210006,588,102.0,105.4,57.1,97.7,0.506,6.52,2.2,100,True,none,
389,210544,538,111.5,107.1,56.7,98.2,0.513,7.61,1.5,100,True,none,
390,211112,568,105.6,107.0,57.2,95.9,0.498,7.0,1.2,105,True,none,
391,211657,545,110.1,107.6,57.6,97.9,0.468,6.91,0.7,100,True,none,
392,212219,562,106.8,107.1,56.4,97.5,0.448,6.9,3.2,101,True,none,
393,212763,544,110.3,108.8,55.3,99.2,0.531,7.03,2.1,101,True,none,
394,213313,550,109.1,108.3,57.8,97.8,0.5,7.41,1.7,103,True,none,
395,213865,552,108.7,109.0,57.1,97.2,0.531,7.69,3.2,99,True,none,
396,214421,556,107.9,108.5,57.4,98.1,0.528,7.32,1.7,102,True,none,
397,215004,583,102.9,107.7,56.9,99.5,0.444,6.3,0.0,103,True,none,
398,215567,563,106.6,107.0,57.8,98.1,0.482,6.99,0.1,102,True,none,
399,216143,576,104.2,106.0,56.9,96.6,0.537,6.99,2.8,101,True,none,
400,216691,548,109.5,106.2,55.2,98.3,0.515,7.37,2.2,105,True,none,
401,217259,568,105.6,105.7,55.8,99.6,0.517,7.35,0.5,101,True,none,
402,217837,578,103.8,105.9,55.9,98.3,0.489,6.58,3.3,100,True,none,
403,218378,541,110.9,106.7,57.1,100.0,0.49,7.68,0.4,101,True,none,
404,218975,597,100.5,105.9,56.6,96.5,0.499,6.38,0.6,101,True,none,
405,219538,563,106.6,105.4,57.8,97.8,0.46,7.51,0.0,106,True,none,
406,220105,567,105.8,105.4,57.8,96.1,0.504,6.96,4.5,101,True,none,
407,220684,579,103.6,105.4,55.1,98.5,0.48,6.89,0.8,106,True,none,
408,221239,555,108.1,104.9,56.7,97.5,0.505,7.38,1.3,99,True,none,
409,221780,541,110.9,107.0,57.6,99.2,0.5,7.99,1.2,102,True,none,
410,222355,575,104.3,106.5,57.9,97.8,0.484,6.87,2.8,101,True,none,
411,222925,570,105.3,106.4,57.0,99.5,0.524,6.99,1.2,97,True,none,
412,223473,548,109.5,107.6,57.9,99.3,0.535,7.59,3.8,101,True,none,
413,224014,541,110.9,108.1,56.3,99.6,0.503,7.38,0.3,103,True,none,
414,224566,552,108.7,107.7,58.2,98.5,0.543,7.93,0.4,106,True,none,
415,225158,592,101.4,107.0,56.7,98.5,0.537,6.27,1.0,100,True,none,
416,225671,513,117.0,109.2,57.1,97.0,0.463,8.91,4.0,101,True,none,
417,226233,562,106.8,108.7,55.3,96.4,0.511,7.01,2.7,101,True,none,
418,226795,562,106.8,107.9,56.0,100.0,0.504,6.81,1.5,99,True,none,
419,227339,544,110.3,108.2,55.8,96.5,0.554,7.35,0.5,105,True,none,
420,227898,559,107.3,109.5,56.0,96.7,0.53,7.64,3.1,105,True,none,
421,228435,537,111.7,108.5,57.3,97.5,0.46,8.18,1.7,97,True,none,
422,229010,575,104.3,108.0,57.1,96.3,0.532,7.38,0.2,99,True,none,
423,229544,534,112.4,109.1,57.4,96.0,0.514,8.11,0.6,101,True,none,
424,230101,557,107.7,108.6,57.3,98.2,0.524,7.02,4.1,101,True,none,
425,230663,562,106.8,108.5,55.6,97.5,0.473,7.03,0.3,103,True,none,
426,231243,580,103.4,106.8,58.7,98.5,0.532,7.26,2.5,102,True,none,
427,231794,551,108.9,107.8,56.7,97.9,0.506,6.98,1.8,104,True,none,
428,232317,523,114.7,108.2,56.2,96.3,0.431,7.98,1.5,101,True,none,
429,232859,542,110.7,108.8,56.7,99.0,0.489,7.42,2.0,105,True,none,
430,233395,536,111.9,109.8,57.0,97.3,0.477,8.34,0.3,102,True,none,
431,233954,559,107.3,110.7,56.8,97.4,0.544,7.37,2.7,99,True,none,
432,234504,550,109.1,110.7,56.5,98.2,0.469,7.17,1.9,100,True,none,
433,235068,564,106.4,109.1,57.7,98.2,0.489,6.79,4.1,99,True,none,
434,235604,536,111.9,109.3,56.8,98.7,0.472,7.56,3.5,100,True,none,
435,236176,572,104.9,107.9,55.8,96.9,0.559,6.76,1.9,102,True,none,
436,236714,538,111.5,108.7,55.6,97.9,0.493,8.14,0.2,103,True,none,
437,237283,569,105.4,108.0,58.0,96.2,0.551,6.77,4.1,102,True,none,
438,237822,539,111.3,108.9,56.8,97.7,0.483,7.56,2.4,100,True,none,
439,238364,542,110.7,108.7,55.8,99.2,0.505,8.04,3.0,98,True,none,
440,238917,553,108.5,109.4,57.2,98.2,0.491,7.4,0.8,101,True,none,
441,239453,536,111.9,109.5,55.2,97.0,0.542,7.37,3.0,104,True,consider_switching,6.0
442,239998,545,110.1,110.5,54.2,98.6,0.489,7.6,3.3,103,True,none,
